year,report_id,habitat_type,region,sample_date,taxa,value
2020,BSC1,Canal channel,Butte Sink,2/19/2020,Large cladocera,624.7340944
2020,BSC1,Canal channel,Butte Sink,2/19/2020,Rotifera,41.64893963
2020,BSC1,Canal channel,Butte Sink,2/19/2020,Small cladocera,6518.059051
2020,BSC1,Canal channel,Butte Sink,2/19/2020,Terrestrial insect,104.1223491
2020,BSW1,Wetland,Butte Sink,2/19/2020,Copepoda,12386.88463
2020,BSW1,Wetland,Butte Sink,2/19/2020,Large cladocera,22868.09471
2020,BSW1,Wetland,Butte Sink,2/19/2020,Rotifera,952.8372794
2020,BSW1,Wetland,Butte Sink,2/19/2020,Small cladocera,14888.08249
2020,BSW2,Wetland,Butte Sink,2/19/2020,Copepoda,26112.89193
2020,BSW2,Wetland,Butte Sink,2/19/2020,Large cladocera,29125.91792
2020,BSW2,Wetland,Butte Sink,2/19/2020,Rotifera,2008.683994
2020,BSW2,Wetland,Butte Sink,2/19/2020,Small cladocera,44442.13338
2020,FRC1,River channel,Feather River,2/19/2020,Aquatic insect,41.47216599
2020,FRC1,River channel,Feather River,2/19/2020,Copepoda,29.62297571
2020,FRC1,River channel,Feather River,2/19/2020,Large cladocera,8.463707345
2020,FRC1,River channel,Feather River,2/19/2020,Rotifera,3.385482938
2020,FRC1,River channel,Feather River,2/19/2020,Small cladocera,56.70683921
2020,LBC1,Canal channel,Lower Bypass,2/19/2020,Copepoda,21487.45293
2020,LBC1,Canal channel,Lower Bypass,2/19/2020,Large cladocera,179.0621078
2020,LBC1,Canal channel,Lower Bypass,2/19/2020,Ostracoda,89.53105389
2020,LBC1,Canal channel,Lower Bypass,2/19/2020,Rotifera,3670.773209
2020,LBC1,Canal channel,Lower Bypass,2/19/2020,Small cladocera,4118.428479
2020,LBC2,Canal channel,Lower Bypass,2/19/2020,Aquatic insect,90.9227283
2020,LBC2,Canal channel,Lower Bypass,2/19/2020,Copepoda,818.3045547
2020,LBC2,Canal channel,Lower Bypass,2/19/2020,Large cladocera,116.9006507
2020,LBC2,Canal channel,Lower Bypass,2/19/2020,Ostracoda,12.98896119
2020,LBC2,Canal channel,Lower Bypass,2/19/2020,Rotifera,38.96688356
2020,LBC2,Canal channel,Lower Bypass,2/19/2020,Small cladocera,1571.664303
2020,LBW1,Wetland,Lower Bypass,2/19/2020,Copepoda,20185.94202
2020,LBW1,Wetland,Lower Bypass,2/19/2020,Large cladocera,18662.4747
2020,LBW1,Wetland,Lower Bypass,2/19/2020,Rotifera,634.7780509
2020,LBW1,Wetland,Lower Bypass,2/19/2020,Small cladocera,4570.401966
2020,SRC1,River channel,Sacramento River,2/19/2020,Aquatic insect,98.23569989
2020,SRC1,River channel,Sacramento River,2/19/2020,Copepoda,3.358485466
2020,SRC1,River channel,Sacramento River,2/19/2020,Large cladocera,3.358485466
2020,SRC1,River channel,Sacramento River,2/19/2020,Small cladocera,9.235835033
2020,SRC1,River channel,Sacramento River,2/19/2020,Terrestrial insect,2.5188641
2020,SRC3,River channel,Sacramento River,2/19/2020,Aquatic insect,409.9168892
2020,SRC3,River channel,Sacramento River,2/19/2020,Copepoda,688.6603738
2020,SRC3,River channel,Sacramento River,2/19/2020,Large cladocera,437.2446818
2020,SRC3,River channel,Sacramento River,2/19/2020,Ostracoda,5.465558522
2020,SRC3,River channel,Sacramento River,2/19/2020,Rotifera,814.3682198
2020,SRC3,River channel,Sacramento River,2/19/2020,Small cladocera,1196.957316
2020,UBC1,Canal channel,Upper Bypass,2/19/2020,Aquatic insect,21.78984259
2020,UBC1,Canal channel,Upper Bypass,2/19/2020,Copepoda,1263.81087
2020,UBC1,Canal channel,Upper Bypass,2/19/2020,Large cladocera,1372.760083
2020,UBC1,Canal channel,Upper Bypass,2/19/2020,Rotifera,130.7390555
2020,UBC1,Canal channel,Upper Bypass,2/19/2020,Small cladocera,3355.635758
2020,UBC2,Canal channel,Upper Bypass,2/19/2020,Aquatic insect,81.87287665
2020,UBC2,Canal channel,Upper Bypass,2/19/2020,Copepoda,219.5681692
2020,UBC2,Canal channel,Upper Bypass,2/19/2020,Large cladocera,96.75885422
2020,UBC2,Canal channel,Upper Bypass,2/19/2020,Rotifera,81.87287665
2020,UBC2,Canal channel,Upper Bypass,2/19/2020,Small cladocera,1347.18097
2020,UBC3,Canal channel,Upper Bypass,2/19/2020,Aquatic insect,43.9434555
2020,UBC3,Canal channel,Upper Bypass,2/19/2020,Copepoda,966.756021
2020,UBC3,Canal channel,Upper Bypass,2/19/2020,Large cladocera,32.95759162
2020,UBC3,Canal channel,Upper Bypass,2/19/2020,Rotifera,54.92931937
2020,UBC3,Canal channel,Upper Bypass,2/19/2020,Small cladocera,6415.744503
2020,UBC3,Canal channel,Upper Bypass,2/19/2020,Terrestrial insect,32.95759162
2020,UBW1,Wetland,Upper Bypass,2/19/2020,Copepoda,1614.854592
2020,UBW1,Wetland,Upper Bypass,2/19/2020,Large cladocera,45781.12767
2020,UBW1,Wetland,Upper Bypass,2/19/2020,Ostracoda,80.74272958
2020,UBW1,Wetland,Upper Bypass,2/19/2020,Small cladocera,4117.879209
2020,SRC4,River channel,Sacramento River,2/20/2020,Aquatic insect,10.82324418
2020,SRC4,River channel,Sacramento River,2/20/2020,Copepoda,494.2614842
2020,SRC4,River channel,Sacramento River,2/20/2020,Large cladocera,82.97820537
2020,SRC4,River channel,Sacramento River,2/20/2020,Ostracoda,18.0387403
2020,SRC4,River channel,Sacramento River,2/20/2020,Rare,21.64648836
2020,SRC4,River channel,Sacramento River,2/20/2020,Rotifera,97.40919761
2020,SRC4,River channel,Sacramento River,2/20/2020,Small cladocera,429.3220191
2020,SRC4,River channel,Sacramento River,2/20/2020,Terrestrial insect,7.215496119
2020,SRC4,River channel,Sacramento River,2/25/2020,Aquatic insect,7.863220267
2020,SRC4,River channel,Sacramento River,2/25/2020,Copepoda,294.87076
2020,SRC4,River channel,Sacramento River,2/25/2020,Large cladocera,43.24771147
2020,SRC4,River channel,Sacramento River,2/25/2020,Ostracoda,7.863220267
2020,SRC4,River channel,Sacramento River,2/25/2020,Rare,3.931610133
2020,SRC4,River channel,Sacramento River,2/25/2020,Rotifera,15.72644053
2020,SRC4,River channel,Sacramento River,2/25/2020,Small cladocera,172.9908459
2020,SRC4,River channel,Sacramento River,2/25/2020,Terrestrial insect,1.965805067
2020,BSC1,Canal channel,Butte Sink,2/26/2020,Aquatic insect,193.8041689
2020,BSC1,Canal channel,Butte Sink,2/26/2020,Copepoda,599.0310674
2020,BSC1,Canal channel,Butte Sink,2/26/2020,Large cladocera,123.3299256
2020,BSC1,Canal channel,Butte Sink,2/26/2020,Rotifera,123.3299256
2020,BSC1,Canal channel,Butte Sink,2/26/2020,Small cladocera,3012.773898
2020,BSC1,Canal channel,Butte Sink,2/26/2020,Terrestrial insect,105.7113648
2020,BSW1,Wetland,Butte Sink,2/26/2020,Copepoda,7695.267468
2020,BSW1,Wetland,Butte Sink,2/26/2020,Large cladocera,26465.96662
2020,BSW1,Wetland,Butte Sink,2/26/2020,Small cladocera,16828.90269
2020,BSW2,Wetland,Butte Sink,2/26/2020,Copepoda,58465.49994
2020,BSW2,Wetland,Butte Sink,2/26/2020,Large cladocera,41254.87658
2020,BSW2,Wetland,Butte Sink,2/26/2020,Ostracoda,253.0974023
2020,BSW2,Wetland,Butte Sink,2/26/2020,Small cladocera,79978.77914
2020,FRC1,River channel,Feather River,2/26/2020,Aquatic insect,53.25538708
2020,FRC1,River channel,Feather River,2/26/2020,Copepoda,36.66764356
2020,FRC1,River channel,Feather River,2/26/2020,Large cladocera,5.238234795
2020,FRC1,River channel,Feather River,2/26/2020,Small cladocera,35.79460443
2020,LBC1,Canal channel,Lower Bypass,2/26/2020,Aquatic insect,104.9387236
2020,LBC1,Canal channel,Lower Bypass,2/26/2020,Copepoda,498.4589372
2020,LBC1,Canal channel,Lower Bypass,2/26/2020,Large cladocera,43.72446818
2020,LBC1,Canal channel,Lower Bypass,2/26/2020,Ostracoda,17.48978727
2020,LBC1,Canal channel,Lower Bypass,2/26/2020,Rotifera,52.46936181
2020,LBC1,Canal channel,Lower Bypass,2/26/2020,Small cladocera,1565.335961
2020,LBC1,Canal channel,Lower Bypass,2/26/2020,Terrestrial insect,8.744893636
2020,LBC2,Canal channel,Lower Bypass,2/26/2020,Aquatic insect,111.8337359
2020,LBC2,Canal channel,Lower Bypass,2/26/2020,Copepoda,364.9311383
2020,LBC2,Canal channel,Lower Bypass,2/26/2020,Large cladocera,47.08788881
2020,LBC2,Canal channel,Lower Bypass,2/26/2020,Rotifera,17.6579583
2020,LBC2,Canal channel,Lower Bypass,2/26/2020,Small cladocera,700.432346
2020,LBW1,Wetland,Lower Bypass,2/26/2020,Copepoda,19510.89424
2020,LBW1,Wetland,Lower Bypass,2/26/2020,Large cladocera,70397.41571
2020,LBW1,Wetland,Lower Bypass,2/26/2020,Small cladocera,7646.161257
2020,SRC1,River channel,Sacramento River,2/26/2020,Aquatic insect,625.5326563
2020,SRC1,River channel,Sacramento River,2/26/2020,Copepoda,42.64995384
2020,SRC1,River channel,Sacramento River,2/26/2020,Rotifera,10.66248846
2020,SRC1,River channel,Sacramento River,2/26/2020,Small cladocera,273.6705371
2020,SRC1,River channel,Sacramento River,2/26/2020,Terrestrial insect,49.75827948
2020,SRC2,River channel,Sacramento River,2/26/2020,Aquatic insect,877.4043281
2020,SRC2,River channel,Sacramento River,2/26/2020,Copepoda,137.8121981
2020,SRC2,River channel,Sacramento River,2/26/2020,Large cladocera,9.187479875
2020,SRC2,River channel,Sacramento River,2/26/2020,Rare,13.78121981
2020,SRC2,River channel,Sacramento River,2/26/2020,Rotifera,50.53113931
2020,SRC2,River channel,Sacramento River,2/26/2020,Small cladocera,179.1558576
2020,SRC2,River channel,Sacramento River,2/26/2020,Terrestrial insect,18.37495975
2020,SRC3,River channel,Sacramento River,2/26/2020,Aquatic insect,106.8599898
2020,SRC3,River channel,Sacramento River,2/26/2020,Copepoda,21.21485092
2020,SRC3,River channel,Sacramento River,2/26/2020,Large cladocera,25.92926223
2020,SRC3,River channel,Sacramento River,2/26/2020,Rotifera,0.785735219
2020,SRC3,River channel,Sacramento River,2/26/2020,Small cladocera,48.71558359
2020,SRC3,River channel,Sacramento River,2/26/2020,Terrestrial insect,6.285881754
2020,UBC1,Canal channel,Upper Bypass,2/26/2020,Aquatic insect,98.95537535
2020,UBC1,Canal channel,Upper Bypass,2/26/2020,Copepoda,1088.509129
2020,UBC1,Canal channel,Upper Bypass,2/26/2020,Large cladocera,890.5983782
2020,UBC1,Canal channel,Upper Bypass,2/26/2020,Ostracoda,32.98512512
2020,UBC1,Canal channel,Upper Bypass,2/26/2020,Rotifera,230.8958758
2020,UBC1,Canal channel,Upper Bypass,2/26/2020,Small cladocera,5673.44152
2020,UBC2,Canal channel,Upper Bypass,2/26/2020,Aquatic insect,138.5375255
2020,UBC2,Canal channel,Upper Bypass,2/26/2020,Copepoda,692.6876275
2020,UBC2,Canal channel,Upper Bypass,2/26/2020,Large cladocera,338.6472845
2020,UBC2,Canal channel,Upper Bypass,2/26/2020,Small cladocera,2586.033809
2020,UBC3,Canal channel,Upper Bypass,2/26/2020,Aquatic insect,70.25479496
2020,UBC3,Canal channel,Upper Bypass,2/26/2020,Copepoda,960.1488644
2020,UBC3,Canal channel,Upper Bypass,2/26/2020,Large cladocera,70.25479496
2020,UBC3,Canal channel,Upper Bypass,2/26/2020,Rotifera,93.67305994
2020,UBC3,Canal channel,Upper Bypass,2/26/2020,Small cladocera,7915.373565
2020,UBC3,Canal channel,Upper Bypass,2/26/2020,Terrestrial insect,23.41826499
2020,UBW1,Wetland,Upper Bypass,2/26/2020,Aquatic insect,175.4808656
2020,UBW1,Wetland,Upper Bypass,2/26/2020,Copepoda,526.4425969
2020,UBW1,Wetland,Upper Bypass,2/26/2020,Large cladocera,8445.016658
2020,UBW1,Wetland,Upper Bypass,2/26/2020,Rotifera,21.9351082
2020,UBW1,Wetland,Upper Bypass,2/26/2020,Small cladocera,592.2479215
2020,SRC4,River channel,Sacramento River,3/2/2020,Aquatic insect,14.45179046
2020,SRC4,River channel,Sacramento River,3/2/2020,Copepoda,469.6831898
2020,SRC4,River channel,Sacramento River,3/2/2020,Large cladocera,7.225895228
2020,SRC4,River channel,Sacramento River,3/2/2020,Ostracoda,3.612947614
2020,SRC4,River channel,Sacramento River,3/2/2020,Rare,54.19421421
2020,SRC4,River channel,Sacramento River,3/2/2020,Rotifera,144.5179046
2020,SRC4,River channel,Sacramento River,3/2/2020,Small cladocera,462.4572946
2020,SRC4,River channel,Sacramento River,3/2/2020,Terrestrial insect,10.83884284
2020,BSC1,Canal channel,Butte Sink,3/3/2020,Aquatic insect,10.40811777
2020,BSC1,Canal channel,Butte Sink,3/3/2020,Copepoda,827.4453628
2020,BSC1,Canal channel,Butte Sink,3/3/2020,Large cladocera,447.5490642
2020,BSC1,Canal channel,Butte Sink,3/3/2020,Rotifera,93.67305994
2020,BSC1,Canal channel,Butte Sink,3/3/2020,Small cladocera,2518.764501
2020,BSC1,Canal channel,Butte Sink,3/3/2020,Terrestrial insect,10.40811777
2020,BSW1,Wetland,Butte Sink,3/3/2020,Copepoda,6476.738573
2020,BSW1,Wetland,Butte Sink,3/3/2020,Large cladocera,14946.31978
2020,BSW1,Wetland,Butte Sink,3/3/2020,Small cladocera,14074.45113
2020,BSW2,Wetland,Butte Sink,3/3/2020,Copepoda,37065.85631
2020,BSW2,Wetland,Butte Sink,3/3/2020,Large cladocera,63470.6302
2020,BSW2,Wetland,Butte Sink,3/3/2020,Ostracoda,247.9321492
2020,BSW2,Wetland,Butte Sink,3/3/2020,Small cladocera,38181.55098
2020,FRC1,River channel,Feather River,3/3/2020,Aquatic insect,4.178115848
2020,FRC1,River channel,Feather River,3/3/2020,Copepoda,63.50736089
2020,FRC1,River channel,Feather River,3/3/2020,Large cladocera,23.39744875
2020,FRC1,River channel,Feather River,3/3/2020,Rotifera,2.506869509
2020,FRC1,River channel,Feather River,3/3/2020,Small cladocera,20.05495607
2020,FRC1,River channel,Feather River,3/3/2020,Terrestrial insect,3.342492678
2020,LBC2,Canal channel,Lower Bypass,3/3/2020,Aquatic insect,44.3133499
2020,LBC2,Canal channel,Lower Bypass,3/3/2020,Copepoda,853.0319857
2020,LBC2,Canal channel,Lower Bypass,3/3/2020,Large cladocera,110.7833748
2020,LBC2,Canal channel,Lower Bypass,3/3/2020,Ostracoda,5.539168738
2020,LBC2,Canal channel,Lower Bypass,3/3/2020,Rare,5.539168738
2020,LBC2,Canal channel,Lower Bypass,3/3/2020,Rotifera,66.47002486
2020,LBC2,Canal channel,Lower Bypass,3/3/2020,Small cladocera,642.5435736
2020,SRC1,River channel,Sacramento River,3/3/2020,Aquatic insect,506.2893322
2020,SRC1,River channel,Sacramento River,3/3/2020,Copepoda,54.06973451
2020,SRC1,River channel,Sacramento River,3/3/2020,Large cladocera,19.66172164
2020,SRC1,River channel,Sacramento River,3/3/2020,Rotifera,39.32344328
2020,SRC1,River channel,Sacramento River,3/3/2020,Small cladocera,373.5727111
2020,SRC1,River channel,Sacramento River,3/3/2020,Terrestrial insect,34.40801287
2020,SRC2,River channel,Sacramento River,3/3/2020,Aquatic insect,459.7958932
2020,SRC2,River channel,Sacramento River,3/3/2020,Copepoda,109.0237685
2020,SRC2,River channel,Sacramento River,3/3/2020,Large cladocera,66.36229386
2020,SRC2,River channel,Sacramento River,3/3/2020,Rotifera,42.66147462
2020,SRC2,River channel,Sacramento River,3/3/2020,Small cladocera,369.7327801
2020,SRC3,River channel,Sacramento River,3/3/2020,Aquatic insect,1104.116185
2020,SRC3,River channel,Sacramento River,3/3/2020,Copepoda,276.0290462
2020,SRC3,River channel,Sacramento River,3/3/2020,Large cladocera,287.070208
2020,SRC3,River channel,Sacramento River,3/3/2020,Ostracoda,11.04116185
2020,SRC3,River channel,Sacramento River,3/3/2020,Rare,11.04116185
2020,SRC3,River channel,Sacramento River,3/3/2020,Rotifera,143.535104
2020,SRC3,River channel,Sacramento River,3/3/2020,Small cladocera,618.3050634
2020,UBC1,Canal channel,Upper Bypass,3/3/2020,Aquatic insect,93.67305994
2020,UBC1,Canal channel,Upper Bypass,3/3/2020,Copepoda,4636.816467
2020,UBC1,Canal channel,Upper Bypass,3/3/2020,Large cladocera,2060.807319
2020,UBC1,Canal channel,Upper Bypass,3/3/2020,Rotifera,281.0191798
2020,UBC1,Canal channel,Upper Bypass,3/3/2020,Small cladocera,16861.15079
2020,UBC2,Canal channel,Upper Bypass,3/3/2020,Aquatic insect,55.35673994
2020,UBC2,Canal channel,Upper Bypass,3/3/2020,Copepoda,1812.933233
2020,UBC2,Canal channel,Upper Bypass,3/3/2020,Large cladocera,608.9241394
2020,UBC2,Canal channel,Upper Bypass,3/3/2020,Rotifera,138.3918499
2020,UBC2,Canal channel,Upper Bypass,3/3/2020,Small cladocera,5341.925405
2020,LBC1,Canal channel,Lower Bypass,3/4/2020,Aquatic insect,284.5635659
2020,LBC1,Canal channel,Lower Bypass,3/4/2020,Copepoda,120654.9519
2020,LBC1,Canal channel,Lower Bypass,3/4/2020,Large cladocera,853.6906976
2020,LBC1,Canal channel,Lower Bypass,3/4/2020,Rotifera,569.1271317
2020,LBC1,Canal channel,Lower Bypass,3/4/2020,Small cladocera,11097.97907
2020,LBW1,Wetland,Lower Bypass,3/4/2020,Copepoda,41805.73563
2020,LBW1,Wetland,Lower Bypass,3/4/2020,Large cladocera,159644.125
2020,LBW1,Wetland,Lower Bypass,3/4/2020,Small cladocera,10512.5534
2020,UBC3,Canal channel,Upper Bypass,3/4/2020,Copepoda,3378.241263
2020,UBC3,Canal channel,Upper Bypass,3/4/2020,Large cladocera,175.9500658
2020,UBC3,Canal channel,Upper Bypass,3/4/2020,Ostracoda,70.38002632
2020,UBC3,Canal channel,Upper Bypass,3/4/2020,Rotifera,457.4701711
2020,UBC3,Canal channel,Upper Bypass,3/4/2020,Small cladocera,7495.472803
2020,UBC3,Canal channel,Upper Bypass,3/4/2020,Terrestrial insect,35.19001316
2020,UBW1,Wetland,Upper Bypass,3/4/2020,Copepoda,4142.499123
2020,UBW1,Wetland,Upper Bypass,3/4/2020,Large cladocera,45394.88622
2020,UBW1,Wetland,Upper Bypass,3/4/2020,Rotifera,690.4165205
2020,UBW1,Wetland,Upper Bypass,3/4/2020,Small cladocera,7939.789985
2020,SRC4,River channel,Sacramento River,3/9/2020,Copepoda,917.1689739
2020,SRC4,River channel,Sacramento River,3/9/2020,Large cladocera,80.5621396
2020,SRC4,River channel,Sacramento River,3/9/2020,Ostracoda,6.197087662
2020,SRC4,River channel,Sacramento River,3/9/2020,Rotifera,12.39417532
2020,SRC4,River channel,Sacramento River,3/9/2020,Small cladocera,725.0592564
2020,SRC4,River channel,Sacramento River,3/9/2020,Terrestrial insect,24.78835065
2020,BSC1,Canal channel,Butte Sink,3/11/2020,Copepoda,890.1203329
2020,BSC1,Canal channel,Butte Sink,3/11/2020,Large cladocera,762.9602853
2020,BSC1,Canal channel,Butte Sink,3/11/2020,Rotifera,84.77336503
2020,BSC1,Canal channel,Butte Sink,3/11/2020,Small cladocera,10639.05731
2020,BSC1,Canal channel,Butte Sink,3/11/2020,Terrestrial insect,84.77336503
2020,BSW1,Wetland,Butte Sink,3/11/2020,Copepoda,10063.12073
2020,BSW1,Wetland,Butte Sink,3/11/2020,Large cladocera,9896.788156
2020,BSW1,Wetland,Butte Sink,3/11/2020,Rotifera,83.16628702
2020,BSW1,Wetland,Butte Sink,3/11/2020,Small cladocera,11310.61504
2020,BSW2,Wetland,Butte Sink,3/11/2020,Copepoda,78006.72855
2020,BSW2,Wetland,Butte Sink,3/11/2020,Large cladocera,111046.4853
2020,BSW2,Wetland,Butte Sink,3/11/2020,Ostracoda,274.1888525
2020,BSW2,Wetland,Butte Sink,3/11/2020,Rotifera,548.3777051
2020,BSW2,Wetland,Butte Sink,3/11/2020,Small cladocera,119272.1509
2020,FRC1,River channel,Feather River,3/11/2020,Aquatic insect,60.9472134
2020,FRC1,River channel,Feather River,3/11/2020,Copepoda,80.37965825
2020,FRC1,River channel,Feather River,3/11/2020,Large cladocera,10.59951537
2020,FRC1,River channel,Feather River,3/11/2020,Ostracoda,1.766585896
2020,FRC1,River channel,Feather River,3/11/2020,Rare,2.649878843
2020,FRC1,River channel,Feather River,3/11/2020,Rotifera,25.61549548
2020,FRC1,River channel,Feather River,3/11/2020,Small cladocera,99.8121031
2020,FRC1,River channel,Feather River,3/11/2020,Terrestrial insect,4.416464739
2020,LBC1,Canal channel,Lower Bypass,3/11/2020,Aquatic insect,242.3768862
2020,LBC1,Canal channel,Lower Bypass,3/11/2020,Copepoda,7949.961868
2020,LBC1,Canal channel,Lower Bypass,3/11/2020,Large cladocera,484.7537724
2020,LBC1,Canal channel,Lower Bypass,3/11/2020,Rotifera,96.95075449
2020,LBC1,Canal channel,Lower Bypass,3/11/2020,Small cladocera,4362.783952
2020,LBC1,Canal channel,Lower Bypass,3/11/2020,Terrestrial insect,48.47537724
2020,LBC2,Canal channel,Lower Bypass,3/11/2020,Aquatic insect,63.15756515
2020,LBC2,Canal channel,Lower Bypass,3/11/2020,Copepoda,325.5043742
2020,LBC2,Canal channel,Lower Bypass,3/11/2020,Large cladocera,92.3072106
2020,LBC2,Canal channel,Lower Bypass,3/11/2020,Rotifera,53.44101666
2020,LBC2,Canal channel,Lower Bypass,3/11/2020,Small cladocera,558.7015378
2020,LBW1,Wetland,Lower Bypass,3/11/2020,Copepoda,17517.67393
2020,LBW1,Wetland,Lower Bypass,3/11/2020,Large cladocera,134393.4047
2020,LBW1,Wetland,Lower Bypass,3/11/2020,Small cladocera,1915.995587
2020,SRC1,River channel,Sacramento River,3/11/2020,Aquatic insect,626.801219
2020,SRC1,River channel,Sacramento River,3/11/2020,Copepoda,54.58100503
2020,SRC1,River channel,Sacramento River,3/11/2020,Large cladocera,7.042710326
2020,SRC1,River channel,Sacramento River,3/11/2020,Rotifera,10.56406549
2020,SRC1,River channel,Sacramento River,3/11/2020,Small cladocera,165.5036927
2020,SRC1,River channel,Sacramento River,3/11/2020,Terrestrial insect,28.1708413
2020,SRC2,River channel,Sacramento River,3/11/2020,Aquatic insect,1401.30589
2020,SRC2,River channel,Sacramento River,3/11/2020,Copepoda,347.5238608
2020,SRC2,River channel,Sacramento River,3/11/2020,Large cladocera,112.1044712
2020,SRC2,River channel,Sacramento River,3/11/2020,Rotifera,179.367154
2020,SRC2,River channel,Sacramento River,3/11/2020,Small cladocera,672.6268273
2020,SRC2,River channel,Sacramento River,3/11/2020,Terrestrial insect,44.84178849
2020,SRC3,River channel,Sacramento River,3/11/2020,Aquatic insect,442.4278725
2020,SRC3,River channel,Sacramento River,3/11/2020,Copepoda,132.7283617
2020,SRC3,River channel,Sacramento River,3/11/2020,Large cladocera,46.57135499
2020,SRC3,River channel,Sacramento River,3/11/2020,Small cladocera,284.0852655
2020,SRC3,River channel,Sacramento River,3/11/2020,Terrestrial insect,13.9714065
2020,UBC1,Canal channel,Upper Bypass,3/11/2020,Copepoda,8729.277754
2020,UBC1,Canal channel,Upper Bypass,3/11/2020,Large cladocera,2685.931617
2020,UBC1,Canal channel,Upper Bypass,3/11/2020,Small cladocera,27933.68881
2020,UBC2,Canal channel,Upper Bypass,3/11/2020,Aquatic insect,41.71494428
2020,UBC2,Canal channel,Upper Bypass,3/11/2020,Copepoda,1251.448329
2020,UBC2,Canal channel,Upper Bypass,3/11/2020,Large cladocera,166.8597771
2020,UBC2,Canal channel,Upper Bypass,3/11/2020,Rotifera,62.57241643
2020,UBC2,Canal channel,Upper Bypass,3/11/2020,Small cladocera,5756.662311
2020,UBC3,Canal channel,Upper Bypass,3/11/2020,Aquatic insect,212.9622156
2020,UBC3,Canal channel,Upper Bypass,3/11/2020,Copepoda,5068.50073
2020,UBC3,Canal channel,Upper Bypass,3/11/2020,Large cladocera,170.3697724
2020,UBC3,Canal channel,Upper Bypass,3/11/2020,Small cladocera,11201.81254
2020,UBW1,Wetland,Upper Bypass,3/11/2020,Copepoda,134.2965808
2020,UBW1,Wetland,Upper Bypass,3/11/2020,Large cladocera,905.5426593
2020,UBW1,Wetland,Upper Bypass,3/11/2020,Ostracoda,7.674090333
2020,UBW1,Wetland,Upper Bypass,3/11/2020,Rotifera,15.34818067
2020,UBW1,Wetland,Upper Bypass,3/11/2020,Small cladocera,659.9717687
2020,BSW1,Wetland,Butte Sink,3/14/2020,Copepoda,11661.16828
2020,BSW1,Wetland,Butte Sink,3/14/2020,Large cladocera,4309.562189
2020,BSW1,Wetland,Butte Sink,3/14/2020,Rotifera,507.0073164
2020,BSW1,Wetland,Butte Sink,3/14/2020,Small cladocera,47405.18408
2020,BSC1,Canal channel,Butte Sink,3/16/2020,Aquatic insect,55.22125142
2020,BSC1,Canal channel,Butte Sink,3/16/2020,Copepoda,1279.292325
2020,BSC1,Canal channel,Butte Sink,3/16/2020,Large cladocera,276.1062571
2020,BSC1,Canal channel,Butte Sink,3/16/2020,Rotifera,36.81416761
2020,BSC1,Canal channel,Butte Sink,3/16/2020,Small cladocera,5485.310974
2020,BSW2,Wetland,Butte Sink,3/16/2020,Copepoda,32720.16793
2020,BSW2,Wetland,Butte Sink,3/16/2020,Large cladocera,111042.4597
2020,BSW2,Wetland,Butte Sink,3/16/2020,Ostracoda,257.6391176
2020,BSW2,Wetland,Butte Sink,3/16/2020,Small cladocera,145823.7405
2020,BSW2,Wetland,Butte Sink,3/16/2020,Terrestrial insect,257.6391176
2020,FRC1,River channel,Feather River,3/16/2020,Aquatic insect,195.9628594
2020,FRC1,River channel,Feather River,3/16/2020,Copepoda,28.23193737
2020,FRC1,River channel,Feather River,3/16/2020,Large cladocera,13.28561759
2020,FRC1,River channel,Feather River,3/16/2020,Ostracoda,1.660702198
2020,FRC1,River channel,Feather River,3/16/2020,Rotifera,1.660702198
2020,FRC1,River channel,Feather River,3/16/2020,Small cladocera,83.03510992
2020,FRC1,River channel,Feather River,3/16/2020,Terrestrial insect,8.303510992
2020,SRC2,River channel,Sacramento River,3/16/2020,Aquatic insect,594.3908569
2020,SRC2,River channel,Sacramento River,3/16/2020,Copepoda,143.9051548
2020,SRC2,River channel,Sacramento River,3/16/2020,Large cladocera,75.08095035
2020,SRC2,River channel,Sacramento River,3/16/2020,Rotifera,18.77023759
2020,SRC2,River channel,Sacramento River,3/16/2020,Small cladocera,613.1610945
2020,SRC4,River channel,Sacramento River,3/16/2020,Aquatic insect,29.18843407
2020,SRC4,River channel,Sacramento River,3/16/2020,Copepoda,805.6007803
2020,SRC4,River channel,Sacramento River,3/16/2020,Large cladocera,58.37686814
2020,SRC4,River channel,Sacramento River,3/16/2020,Ostracoda,11.67537363
2020,SRC4,River channel,Sacramento River,3/16/2020,Rare,40.8638077
2020,SRC4,River channel,Sacramento River,3/16/2020,Rotifera,134.2667967
2020,SRC4,River channel,Sacramento River,3/16/2020,Small cladocera,1202.563484
2020,SRC4,River channel,Sacramento River,3/16/2020,Terrestrial insect,29.18843407
2020,LBC1,Canal channel,Lower Bypass,3/17/2020,Copepoda,13776.06796
2020,LBC1,Canal channel,Lower Bypass,3/17/2020,Large cladocera,246.0012135
2020,LBC1,Canal channel,Lower Bypass,3/17/2020,Rotifera,492.002427
2020,LBC1,Canal channel,Lower Bypass,3/17/2020,Small cladocera,3854.019011
2020,LBC2,Canal channel,Lower Bypass,3/17/2020,Aquatic insect,10.47855487
2020,LBC2,Canal channel,Lower Bypass,3/17/2020,Copepoda,1990.925426
2020,LBC2,Canal channel,Lower Bypass,3/17/2020,Large cladocera,146.6997682
2020,LBC2,Canal channel,Lower Bypass,3/17/2020,Rotifera,73.34988412
